seed	model_name	feature_name	coefficient	abs_coefficient
1289457136	logistic_l2	top5_structure_score	-0.005450671132778827	0.005450671132778827
1289457136	logistic_l2	max_structure_score	0.4655731548050837	0.4655731548050837
1289457136	logistic_l2	top3_paired_probability_mean	-0.43845013755376483	0.43845013755376483
1289457136	logistic_l2	top3_fraction_high_paired	-0.021650841224910237	0.021650841224910237
1289457136	logistic_l2	local_41nt_paired_mean_top3	0.48987547030514617	0.48987547030514617
1289457136	logistic_l2	local_81nt_paired_mean_top3	-0.14414352450177528	0.14414352450177528
1289457136	logistic_l2	longest_high_paired_run_max	0.06732538379214488	0.06732538379214488
1289457136	logistic_l2	paired_run_density_top3	-0.021650841224910237	0.021650841224910237
1289457136	logistic_l2	reverse_complement_kmer_pair_density_top3	-0.006683518650172611	0.006683518650172611
1289457136	logistic_l2	AU_rich_paired_density_top3	0.2554874601126359	0.2554874601126359
1289457136	logistic_l2	U_rich_paired_density_top3	0.08731880238936235	0.08731880238936235
1289457136	logistic_l2	U_content_top3	-0.15992010396667605	0.15992010396667605
1289457136	logistic_l2	UC_content_top3	0.08243304185274447	0.08243304185274447
1289457136	logistic_l2	AU_content_top3	0.5384022529368602	0.5384022529368602
1289457136	logistic_l2	max_U_homopolymer_len_max	0.8622650881680434	0.8622650881680434
1289457136	logistic_l2	shannon_entropy_top3	0.1518040780609662	0.1518040780609662
1289457136	logistic_l2	low_complexity_score_top3	-0.1518040780609821	0.1518040780609821
1289457136	logistic_l2	UUUUUUU_count_max	-0.600227844819024	0.600227844819024
1289457136	logistic_l2	top_Urich_kmer_density_top3	0.01819787099344724	0.01819787099344724
1289457136	logistic_l2	n_windows	-0.04801531996264945	0.04801531996264945
1289457136	logistic_l2	log1p_n_windows	-0.2717724953523309	0.2717724953523309
1289457136	logistic_l2	n_windows_bin_code	-0.13306342656172618	0.13306342656172618
1289457136	logistic_l2	n_high_score_windows_0.9	0.09176795351899399	0.09176795351899399
1289457136	logistic_l2	n_high_score_windows_0.95	0.24477874723068177	0.24477874723068177
1289457136	logistic_l2	fraction_high_score_windows_0.9	0.45976690710804935	0.45976690710804935
1289457136	logistic_l2	fraction_high_score_windows_0.95	-0.9245288912380816	0.9245288912380816
1289457136	logistic_elasticnet	max_score	0.35220818013603933	0.35220818013603933
1289457136	logistic_elasticnet	top3_mean_score	0.0	0.0
1289457136	logistic_elasticnet	top5_mean_score	0.0	0.0
1289457136	logistic_elasticnet	top10_mean_score	0.8676373140600407	0.8676373140600407
1289457136	logistic_elasticnet	top5_percent_mean_score	0.20185661471072558	0.20185661471072558
1289457136	logistic_elasticnet	max_base_score	0.15935571312994581	0.15935571312994581
1289457136	logistic_elasticnet	min_base_score	0.3402789111441935	0.3402789111441935
1289457136	logistic_elasticnet	mean_top3_inverted_base_score	-0.11751645184477663	0.11751645184477663
1289457136	logistic_elasticnet	mean_top5_inverted_base_score	-0.49808172120168387	0.49808172120168387
1289457136	logistic_elasticnet	top3_motif_score	-0.0772021110550196	0.0772021110550196
1289457136	logistic_elasticnet	top5_motif_score	-0.9931244989008119	0.9931244989008119
1289457136	logistic_elasticnet	max_motif_score	-0.0054866130252963115	0.0054866130252963115
1289457136	logistic_elasticnet	motif_positive_fraction_top3_mean	0.1766430460837014	0.1766430460837014
1289457136	logistic_elasticnet	top3_structure_score	-0.013674695514849594	0.013674695514849594
1289457136	logistic_elasticnet	top5_structure_score	-0.013238259161077235	0.013238259161077235
1289457136	logistic_elasticnet	max_structure_score	0.4658867968988333	0.4658867968988333
1289457136	logistic_elasticnet	top3_paired_probability_mean	-0.4915581342135746	0.4915581342135746
1289457136	logistic_elasticnet	top3_fraction_high_paired	-0.01099382891278144	0.01099382891278144
1289457136	logistic_elasticnet	local_41nt_paired_mean_top3	0.47060521383450293	0.47060521383450293
1289457136	logistic_elasticnet	local_81nt_paired_mean_top3	-0.11548344853635509	0.11548344853635509
1289457136	logistic_elasticnet	longest_high_paired_run_max	0.06430568591751958	0.06430568591751958
1289457136	logistic_elasticnet	paired_run_density_top3	-0.01099382891278144	0.01099382891278144
1289457136	logistic_elasticnet	reverse_complement_kmer_pair_density_top3	0.006550282911085125	0.006550282911085125
1289457136	logistic_elasticnet	AU_rich_paired_density_top3	0.257837397039236	0.257837397039236
1289457136	logistic_elasticnet	U_rich_paired_density_top3	0.08229215028799514	0.08229215028799514
1289457136	logistic_elasticnet	U_content_top3	-0.015168059712261876	0.015168059712261876
1289457136	logistic_elasticnet	UC_content_top3	0.005885170622266822	0.005885170622266822
1289457136	logistic_elasticnet	AU_content_top3	0.40915520968438324	0.40915520968438324
1289457136	logistic_elasticnet	max_U_homopolymer_len_max	0.8389944002629165	0.8389944002629165
1289457136	logistic_elasticnet	shannon_entropy_top3	0.1553681723807144	0.1553681723807144
1289457136	logistic_elasticnet	low_complexity_score_top3	-0.15536817238075865	0.15536817238075865
1289457136	logistic_elasticnet	UUUUUUU_count_max	-0.5901571946249701	0.5901571946249701
1289457136	logistic_elasticnet	top_Urich_kmer_density_top3	0.0	0.0
1289457136	logistic_elasticnet	n_windows	-0.04117753840676946	0.04117753840676946
1289457136	logistic_elasticnet	log1p_n_windows	-0.2690705883376607	0.2690705883376607
1289457136	logistic_elasticnet	n_windows_bin_code	-0.12895033830786143	0.12895033830786143
1289457136	logistic_elasticnet	n_high_score_windows_0.9	0.08159010495690035	0.08159010495690035
1289457136	logistic_elasticnet	n_high_score_windows_0.95	0.23514729557715797	0.23514729557715797
1289457136	logistic_elasticnet	fraction_high_score_windows_0.9	0.4493749886311056	0.4493749886311056
1289457136	logistic_elasticnet	fraction_high_score_windows_0.95	-0.9190766116569141	0.9190766116569141
1889382247	logistic_l2	max_score	-0.11922098392057077	0.11922098392057077
1889382247	logistic_l2	top3_mean_score	0.2680745976633617	0.2680745976633617
1889382247	logistic_l2	top5_mean_score	0.3747569490254675	0.3747569490254675
1889382247	logistic_l2	top10_mean_score	0.14616767929855087	0.14616767929855087
1889382247	logistic_l2	top5_percent_mean_score	0.6669805419487811	0.6669805419487811
1889382247	logistic_l2	max_base_score	0.06898606291484688	0.06898606291484688
1889382247	logistic_l2	min_base_score	0.20016573777249594	0.20016573777249594
1889382247	logistic_l2	mean_top3_inverted_base_score	-0.2817583518408292	0.2817583518408292
1889382247	logistic_l2	mean_top5_inverted_base_score	-0.6558351077200467	0.6558351077200467
