seed	candidate_name	top200_overlap	top200_fold_enrichment	top200_hypergeom_pvalue	top500_overlap	top500_hypergeom_pvalue
800250632	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_1.0__beta_hairpin_1.0	11	15.383888888888889	1.9865406411345842e-10	20	2.6393664570210143e-15
800250632	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.1__beta_hairpin_0.1	13	18.180959595959596	5.156837834697902e-13	24	5.792402431394479e-20
800250632	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.1__beta_hairpin_0.25	15	20.9780303030303	9.54783311296878e-16	27	1.1092721286605223e-23
800250632	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.1__beta_hairpin_0.5	18	25.173636363636362	4.3692581713693503e-20	24	5.792402431394479e-20
800250632	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.1__beta_hairpin_1.0	17	23.77510101010101	1.308791025749298e-18	24	5.792402431394479e-20
800250632	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.25__beta_hairpin_0.1	10	13.985353535353536	3.3837043464144284e-09	22	1.3718066144429168e-17
800250632	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.25__beta_hairpin_0.25	12	16.78242424242424	1.058738683901139e-11	25	3.497356615639897e-21
800250632	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.25__beta_hairpin_0.5	15	20.9780303030303	9.54783311296878e-16	24	5.792402431394479e-20
800250632	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.25__beta_hairpin_1.0	18	25.173636363636362	4.3692581713693503e-20	24	5.792402431394479e-20
800250632	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.5__beta_hairpin_0.1	10	13.985353535353536	3.3837043464144284e-09	18	4.0572419425987673e-13
800250632	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.5__beta_hairpin_0.25	10	13.985353535353536	3.3837043464144284e-09	22	1.3718066144429168e-17
800250632	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.5__beta_hairpin_0.5	13	18.180959595959596	5.156837834697902e-13	23	9.140100293996939e-19
800250632	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.5__beta_hairpin_1.0	16	22.376565656565656	3.663154997960854e-17	23	9.140100293996939e-19
800250632	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_1.0__beta_hairpin_0.1	7	9.789747474747475	8.56673938739102e-06	13	3.850323107076825e-08
800250632	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_1.0__beta_hairpin_0.25	8	11.188282828282828	7.102170742175267e-07	14	4.487097238475894e-09
800250632	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_1.0__beta_hairpin_0.5	8	11.188282828282828	7.102170742175267e-07	20	2.6393664570210143e-15
800250632	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_1.0__beta_hairpin_1.0	12	16.78242424242424	1.058738683901139e-11	20	2.6393664570210143e-15
800250632	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_0.1	14	19.57949494949495	2.3087246810897346e-14	23	9.140100293996939e-19
800250632	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_0.25	15	20.9780303030303	9.54783311296878e-16	27	1.1092721286605223e-23
800250632	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_0.5	18	25.173636363636362	4.3692581713693503e-20	24	5.792402431394479e-20
800250632	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_1.0	17	23.77510101010101	1.308791025749298e-18	24	5.792402431394479e-20
800250632	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.25__beta_hairpin_0.1	10	13.985353535353536	3.3837043464144284e-09	20	2.6393664570210143e-15
800250632	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.25__beta_hairpin_0.25	12	16.78242424242424	1.058738683901139e-11	28	5.843070877549937e-25
800250632	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.25__beta_hairpin_0.5	15	20.9780303030303	9.54783311296878e-16	26	2.014935397698134e-22
800250632	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.25__beta_hairpin_1.0	18	25.173636363636362	4.3692581713693503e-20	24	5.792402431394479e-20
800250632	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.5__beta_hairpin_0.1	10	13.985353535353536	3.3837043464144284e-09	19	3.369443414552566e-14
800250632	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.5__beta_hairpin_0.25	10	13.985353535353536	3.3837043464144284e-09	22	1.3718066144429168e-17
800250632	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.5__beta_hairpin_0.5	12	16.78242424242424	1.058738683901139e-11	25	3.497356615639897e-21
800250632	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.5__beta_hairpin_1.0	16	22.376565656565656	3.663154997960854e-17	23	9.140100293996939e-19
800250632	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_1.0__beta_hairpin_0.1	8	11.188282828282828	7.102170742175267e-07	14	4.487097238475894e-09
800250632	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_1.0__beta_hairpin_0.25	8	11.188282828282828	7.102170742175267e-07	14	4.487097238475894e-09
800250632	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_1.0__beta_hairpin_0.5	8	11.188282828282828	7.102170742175267e-07	20	2.6393664570210143e-15
800250632	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_1.0__beta_hairpin_1.0	12	16.78242424242424	1.058738683901139e-11	21	1.9547727806466843e-16
800250632	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.1__beta_hairpin_0.1	14	19.57949494949495	2.3087246810897346e-14	23	9.140100293996939e-19
800250632	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.1__beta_hairpin_0.25	14	19.57949494949495	2.3087246810897346e-14	25	3.497356615639897e-21
800250632	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.1__beta_hairpin_0.5	17	23.77510101010101	1.308791025749298e-18	24	5.792402431394479e-20
800250632	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.1__beta_hairpin_1.0	18	25.173636363636362	4.3692581713693503e-20	25	3.497356615639897e-21
800250632	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.25__beta_hairpin_0.1	12	16.78242424242424	1.058738683901139e-11	21	1.9547727806466843e-16
800250632	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.25__beta_hairpin_0.25	12	16.78242424242424	1.058738683901139e-11	27	1.1092721286605223e-23
800250632	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.25__beta_hairpin_0.5	14	19.57949494949495	2.3087246810897346e-14	25	3.497356615639897e-21
800250632	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.25__beta_hairpin_1.0	18	25.173636363636362	4.3692581713693503e-20	25	3.497356615639897e-21
800250632	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.5__beta_hairpin_0.1	10	13.985353535353536	3.3837043464144284e-09	19	3.369443414552566e-14
800250632	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.5__beta_hairpin_0.25	10	13.985353535353536	3.3837043464144284e-09	22	1.3718066144429168e-17
800250632	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.5__beta_hairpin_0.5	12	16.78242424242424	1.058738683901139e-11	24	5.792402431394479e-20
800250632	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.5__beta_hairpin_1.0	16	22.376565656565656	3.663154997960854e-17	23	9.140100293996939e-19
800250632	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_1.0__beta_hairpin_0.1	8	11.188282828282828	7.102170742175267e-07	14	4.487097238475894e-09
800250632	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_1.0__beta_hairpin_0.25	8	11.188282828282828	7.102170742175267e-07	15	4.850136187818098e-10
800250632	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_1.0__beta_hairpin_0.5	8	11.188282828282828	7.102170742175267e-07	19	3.369443414552566e-14
800250632	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_1.0__beta_hairpin_1.0	12	16.78242424242424	1.058738683901139e-11	22	1.3718066144429168e-17
1539420525	rbp_trace_v2_score_region__beta_0.1	10	13.985353535353536	3.3837043464144284e-09	24	5.792402431394479e-20
1539420525	rbp_trace_v2_score_region__beta_0.25	10	13.985353535353536	3.3837043464144284e-09	23	9.140100293996939e-19
1539420525	rbp_trace_v2_score_region__beta_0.5	10	13.985353535353536	3.3837043464144284e-09	23	9.140100293996939e-19
1539420525	rbp_trace_v2_score_region__beta_1.0	10	13.985353535353536	3.3837043464144284e-09	23	9.140100293996939e-19
1539420525	rbp_trace_v2_score_repeat__beta_0.1	7	9.789747474747475	8.56673938739102e-06	22	1.3718066144429168e-17
1539420525	rbp_trace_v2_score_repeat__beta_0.25	7	9.789747474747475	8.56673938739102e-06	21	1.9547727806466843e-16
1539420525	rbp_trace_v2_score_repeat__beta_0.5	7	9.789747474747475	8.56673938739102e-06	17	4.595856023183095e-12
1539420525	rbp_trace_v2_score_repeat__beta_1.0	6	8.39121212121212	8.975945120187941e-05	15	4.850136187818098e-10
1539420525	rbp_trace_v2_score_hairpin__beta_0.1	19	26.572171717171717	1.3669937938690314e-21	26	2.014935397698134e-22
1539420525	rbp_trace_v2_score_hairpin__beta_0.25	16	22.376565656565656	3.663154997960854e-17	25	3.497356615639897e-21
1539420525	rbp_trace_v2_score_hairpin__beta_0.5	17	23.77510101010101	1.308791025749298e-18	25	3.497356615639897e-21
1539420525	rbp_trace_v2_score_hairpin__beta_1.0	16	22.376565656565656	3.663154997960854e-17	23	9.140100293996939e-19
1539420525	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1	15	20.9780303030303	9.54783311296878e-16	28	5.843070877549937e-25
1539420525	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.25	17	23.77510101010101	1.308791025749298e-18	26	2.014935397698134e-22
1539420525	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.5	18	25.173636363636362	4.3692581713693503e-20	24	5.792402431394479e-20
1539420525	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.1__beta_hairpin_1.0	16	22.376565656565656	3.663154997960854e-17	24	5.792402431394479e-20
1539420525	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.25__beta_hairpin_0.1	11	15.383888888888889	1.9865406411345842e-10	27	1.1092721286605223e-23
1539420525	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.25__beta_hairpin_0.25	16	22.376565656565656	3.663154997960854e-17	27	1.1092721286605223e-23
1539420525	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.25__beta_hairpin_0.5	16	22.376565656565656	3.663154997960854e-17	24	5.792402431394479e-20
1539420525	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.25__beta_hairpin_1.0	17	23.77510101010101	1.308791025749298e-18	24	5.792402431394479e-20
1539420525	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.5__beta_hairpin_0.1	10	13.985353535353536	3.3837043464144284e-09	20	2.6393664570210143e-15
1539420525	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.5__beta_hairpin_0.25	11	15.383888888888889	1.9865406411345842e-10	23	9.140100293996939e-19
1539420525	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.5__beta_hairpin_0.5	16	22.376565656565656	3.663154997960854e-17	25	3.497356615639897e-21
1539420525	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.5__beta_hairpin_1.0	17	23.77510101010101	1.308791025749298e-18	22	1.3718066144429168e-17
1539420525	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_1.0__beta_hairpin_0.1	8	11.188282828282828	7.102170742175267e-07	15	4.850136187818098e-10
1539420525	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_1.0__beta_hairpin_0.25	9	12.586818181818181	5.190545154851394e-08	17	4.595856023183095e-12
1539420525	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_1.0__beta_hairpin_0.5	11	15.383888888888889	1.9865406411345842e-10	21	1.9547727806466843e-16
1539420525	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_1.0__beta_hairpin_1.0	14	19.57949494949495	2.3087246810897346e-14	22	1.3718066144429168e-17
1539420525	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.1__beta_hairpin_0.1	15	20.9780303030303	9.54783311296878e-16	26	2.014935397698134e-22
1539420525	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.1__beta_hairpin_0.25	17	23.77510101010101	1.308791025749298e-18	27	1.1092721286605223e-23
1539420525	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.1__beta_hairpin_0.5	18	25.173636363636362	4.3692581713693503e-20	24	5.792402431394479e-20
1539420525	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.1__beta_hairpin_1.0	17	23.77510101010101	1.308791025749298e-18	24	5.792402431394479e-20
1539420525	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.25__beta_hairpin_0.1	12	16.78242424242424	1.058738683901139e-11	25	3.497356615639897e-21
1539420525	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.25__beta_hairpin_0.25	15	20.9780303030303	9.54783311296878e-16	28	5.843070877549937e-25
1539420525	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.25__beta_hairpin_0.5	17	23.77510101010101	1.308791025749298e-18	24	5.792402431394479e-20
1539420525	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.25__beta_hairpin_1.0	17	23.77510101010101	1.308791025749298e-18	24	5.792402431394479e-20
1539420525	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.5__beta_hairpin_0.1	11	15.383888888888889	1.9865406411345842e-10	20	2.6393664570210143e-15
1539420525	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.5__beta_hairpin_0.25	12	16.78242424242424	1.058738683901139e-11	23	9.140100293996939e-19
1539420525	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.5__beta_hairpin_0.5	16	22.376565656565656	3.663154997960854e-17	25	3.497356615639897e-21
1539420525	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.5__beta_hairpin_1.0	18	25.173636363636362	4.3692581713693503e-20	23	9.140100293996939e-19
1539420525	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_1.0__beta_hairpin_0.1	8	11.188282828282828	7.102170742175267e-07	15	4.850136187818098e-10
1539420525	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_1.0__beta_hairpin_0.25	9	12.586818181818181	5.190545154851394e-08	16	4.882974508817255e-11
1539420525	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_1.0__beta_hairpin_0.5	11	15.383888888888889	1.9865406411345842e-10	22	1.3718066144429168e-17
1539420525	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_1.0__beta_hairpin_1.0	15	20.9780303030303	9.54783311296878e-16	22	1.3718066144429168e-17
1539420525	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_0.1	16	22.376565656565656	3.663154997960854e-17	26	2.014935397698134e-22
1539420525	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_0.25	17	23.77510101010101	1.308791025749298e-18	27	1.1092721286605223e-23
1539420525	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_0.5	18	25.173636363636362	4.3692581713693503e-20	25	3.497356615639897e-21
1539420525	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_1.0	17	23.77510101010101	1.308791025749298e-18	24	5.792402431394479e-20
1539420525	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.25__beta_hairpin_0.1	12	16.78242424242424	1.058738683901139e-11	24	5.792402431394479e-20
1539420525	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.25__beta_hairpin_0.25	15	20.9780303030303	9.54783311296878e-16	29	2.948491134187679e-26
1539420525	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.25__beta_hairpin_0.5	17	23.77510101010101	1.308791025749298e-18	26	2.014935397698134e-22
1539420525	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.25__beta_hairpin_1.0	18	25.173636363636362	4.3692581713693503e-20	24	5.792402431394479e-20
1539420525	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.5__beta_hairpin_0.1	11	15.383888888888889	1.9865406411345842e-10	21	1.9547727806466843e-16
1539420525	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.5__beta_hairpin_0.25	12	16.78242424242424	1.058738683901139e-11	24	5.792402431394479e-20
1539420525	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.5__beta_hairpin_0.5	15	20.9780303030303	9.54783311296878e-16	26	2.014935397698134e-22
1539420525	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.5__beta_hairpin_1.0	18	25.173636363636362	4.3692581713693503e-20	23	9.140100293996939e-19
1539420525	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_1.0__beta_hairpin_0.1	9	12.586818181818181	5.190545154851394e-08	16	4.882974508817255e-11
1539420525	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_1.0__beta_hairpin_0.25	9	12.586818181818181	5.190545154851394e-08	16	4.882974508817255e-11
1539420525	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_1.0__beta_hairpin_0.5	11	15.383888888888889	1.9865406411345842e-10	22	1.3718066144429168e-17
1539420525	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_1.0__beta_hairpin_1.0	15	20.9780303030303	9.54783311296878e-16	23	9.140100293996939e-19
1539420525	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.1__beta_hairpin_0.1	16	22.376565656565656	3.663154997960854e-17	26	2.014935397698134e-22
1539420525	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.1__beta_hairpin_0.25	18	25.173636363636362	4.3692581713693503e-20	27	1.1092721286605223e-23
1539420525	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.1__beta_hairpin_0.5	17	23.77510101010101	1.308791025749298e-18	26	2.014935397698134e-22
1539420525	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.1__beta_hairpin_1.0	18	25.173636363636362	4.3692581713693503e-20	25	3.497356615639897e-21
1539420525	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.25__beta_hairpin_0.1	13	18.180959595959596	5.156837834697902e-13	25	3.497356615639897e-21
1539420525	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.25__beta_hairpin_0.25	16	22.376565656565656	3.663154997960854e-17	29	2.948491134187679e-26
1539420525	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.25__beta_hairpin_0.5	16	22.376565656565656	3.663154997960854e-17	25	3.497356615639897e-21
1539420525	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.25__beta_hairpin_1.0	18	25.173636363636362	4.3692581713693503e-20	25	3.497356615639897e-21
1539420525	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.5__beta_hairpin_0.1	12	16.78242424242424	1.058738683901139e-11	22	1.3718066144429168e-17
1539420525	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.5__beta_hairpin_0.25	12	16.78242424242424	1.058738683901139e-11	25	3.497356615639897e-21
1539420525	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.5__beta_hairpin_0.5	15	20.9780303030303	9.54783311296878e-16	25	3.497356615639897e-21
1539420525	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.5__beta_hairpin_1.0	18	25.173636363636362	4.3692581713693503e-20	24	5.792402431394479e-20
1539420525	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_1.0__beta_hairpin_0.1	10	13.985353535353536	3.3837043464144284e-09	16	4.882974508817255e-11
1539420525	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_1.0__beta_hairpin_0.25	9	12.586818181818181	5.190545154851394e-08	17	4.595856023183095e-12
1539420525	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_1.0__beta_hairpin_0.5	11	15.383888888888889	1.9865406411345842e-10	21	1.9547727806466843e-16
1539420525	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_1.0__beta_hairpin_1.0	15	20.9780303030303	9.54783311296878e-16	23	9.140100293996939e-19
1778277625	rbp_trace_v2_score_region__beta_0.1	8	11.188282828282828	7.102170742175267e-07	20	2.6393664570210143e-15
1778277625	rbp_trace_v2_score_region__beta_0.25	8	11.188282828282828	7.102170742175267e-07	20	2.6393664570210143e-15
1778277625	rbp_trace_v2_score_region__beta_0.5	8	11.188282828282828	7.102170742175267e-07	20	2.6393664570210143e-15
1778277625	rbp_trace_v2_score_region__beta_1.0	8	11.188282828282828	7.102170742175267e-07	20	2.6393664570210143e-15
1778277625	rbp_trace_v2_score_repeat__beta_0.1	8	11.188282828282828	7.102170742175267e-07	21	1.9547727806466843e-16
1778277625	rbp_trace_v2_score_repeat__beta_0.25	6	8.39121212121212	8.975945120187941e-05	19	3.369443414552566e-14
1778277625	rbp_trace_v2_score_repeat__beta_0.5	6	8.39121212121212	8.975945120187941e-05	17	4.595856023183095e-12
1778277625	rbp_trace_v2_score_repeat__beta_1.0	6	8.39121212121212	8.975945120187941e-05	17	4.595856023183095e-12
1778277625	rbp_trace_v2_score_hairpin__beta_0.1	15	20.9780303030303	9.54783311296878e-16	19	3.369443414552566e-14
1778277625	rbp_trace_v2_score_hairpin__beta_0.25	15	20.9780303030303	9.54783311296878e-16	23	9.140100293996939e-19
1778277625	rbp_trace_v2_score_hairpin__beta_0.5	16	22.376565656565656	3.663154997960854e-17	24	5.792402431394479e-20
1778277625	rbp_trace_v2_score_hairpin__beta_1.0	14	19.57949494949495	2.3087246810897346e-14	23	9.140100293996939e-19
1778277625	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1	13	18.180959595959596	5.156837834697902e-13	26	2.014935397698134e-22
1778277625	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.25	15	20.9780303030303	9.54783311296878e-16	25	3.497356615639897e-21
1778277625	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.5	17	23.77510101010101	1.308791025749298e-18	25	3.497356615639897e-21
1778277625	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.1__beta_hairpin_1.0	15	20.9780303030303	9.54783311296878e-16	23	9.140100293996939e-19
1778277625	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.25__beta_hairpin_0.1	11	15.383888888888889	1.9865406411345842e-10	25	3.497356615639897e-21
1778277625	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.25__beta_hairpin_0.25	14	19.57949494949495	2.3087246810897346e-14	27	1.1092721286605223e-23
1778277625	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.25__beta_hairpin_0.5	13	18.180959595959596	5.156837834697902e-13	24	5.792402431394479e-20
1778277625	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.25__beta_hairpin_1.0	15	20.9780303030303	9.54783311296878e-16	24	5.792402431394479e-20
1778277625	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.5__beta_hairpin_0.1	10	13.985353535353536	3.3837043464144284e-09	19	3.369443414552566e-14
1778277625	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.5__beta_hairpin_0.25	12	16.78242424242424	1.058738683901139e-11	23	9.140100293996939e-19
1778277625	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.5__beta_hairpin_0.5	14	19.57949494949495	2.3087246810897346e-14	26	2.014935397698134e-22
1778277625	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.5__beta_hairpin_1.0	14	19.57949494949495	2.3087246810897346e-14	22	1.3718066144429168e-17
1778277625	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_1.0__beta_hairpin_0.1	8	11.188282828282828	7.102170742175267e-07	17	4.595856023183095e-12
1778277625	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_1.0__beta_hairpin_0.25	9	12.586818181818181	5.190545154851394e-08	18	4.0572419425987673e-13
1778277625	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_1.0__beta_hairpin_0.5	11	15.383888888888889	1.9865406411345842e-10	21	1.9547727806466843e-16
1778277625	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_1.0__beta_hairpin_1.0	12	16.78242424242424	1.058738683901139e-11	21	1.9547727806466843e-16
1778277625	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.1__beta_hairpin_0.1	13	18.180959595959596	5.156837834697902e-13	24	5.792402431394479e-20
1778277625	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.1__beta_hairpin_0.25	15	20.9780303030303	9.54783311296878e-16	26	2.014935397698134e-22
1778277625	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.1__beta_hairpin_0.5	17	23.77510101010101	1.308791025749298e-18	25	3.497356615639897e-21
1778277625	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.1__beta_hairpin_1.0	16	22.376565656565656	3.663154997960854e-17	23	9.140100293996939e-19
1778277625	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.25__beta_hairpin_0.1	11	15.383888888888889	1.9865406411345842e-10	24	5.792402431394479e-20
1778277625	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.25__beta_hairpin_0.25	13	18.180959595959596	5.156837834697902e-13	28	5.843070877549937e-25
1778277625	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.25__beta_hairpin_0.5	15	20.9780303030303	9.54783311296878e-16	25	3.497356615639897e-21
1778277625	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.25__beta_hairpin_1.0	16	22.376565656565656	3.663154997960854e-17	24	5.792402431394479e-20
1778277625	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.5__beta_hairpin_0.1	11	15.383888888888889	1.9865406411345842e-10	20	2.6393664570210143e-15
1778277625	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.5__beta_hairpin_0.25	12	16.78242424242424	1.058738683901139e-11	23	9.140100293996939e-19
1778277625	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.5__beta_hairpin_0.5	14	19.57949494949495	2.3087246810897346e-14	26	2.014935397698134e-22
1778277625	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.5__beta_hairpin_1.0	15	20.9780303030303	9.54783311296878e-16	23	9.140100293996939e-19
1778277625	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_1.0__beta_hairpin_0.1	7	9.789747474747475	8.56673938739102e-06	17	4.595856023183095e-12
